date,link,title,content,author,label,category,label_binary
06/08/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%82%e0%b8%99%e0%b8%aa%e0%b9%88%e0%b8%87%e0%b8%97%e0%b8%b2%e0%b8%87%e0%b8%9a%e0%b8%81-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%97%e0%b8%b3%e0%b9%83%e0%b8%9a%e0%b8%82%e0%b8%b1%e0%b8%9a%e0%b8%82%e0%b8%b5%e0%b9%88%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-%e0%b8%9e%e0%b8%b1%e0%b8%8a%e0%b8%a3%e0%b8%b2/,กรมการขนส่งทางบก เปิดรับทำใบขับขี่ออนไลน์ผ่านเพจ พัชรา,"ระวังได้ใบขับขี่ปลอม กรมการขนส่งทางบกได้ทำการตรวจสอบพร้อมแจ้งว่า ปัจจุบันยังไม่มีบริการรับทำใบขับขี่ผ่านช่องทางออนไลน์หรือรับฝากผ่านสื่อโซเชียลใด ๆ ทั้งสิ้น

หากต้องการทำใบขับขี่หรือต่ออายุใบขับขี่ต้องมาดำเนินการที่กรมการขนส่งเท่านั้น และหากพบเห็นการประกาศรับทำใบขับขี่ออนไลน์ โปรดระวัง เพราะเป็นมิจฉาชีพแน่นอน",กรมการขนส่งทางบก กระทรวงคมนาคม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
06/08/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%84%e0%b8%a3%e0%b8%a1-%e0%b9%80%e0%b8%9e%e0%b8%b4%e0%b9%88%e0%b8%a1%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%a2%e0%b8%b5%e0%b8%a2%e0%b8%a7%e0%b8%a2%e0%b8%b2%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b8%a2%e0%b8%8a%e0%b8%b5%e0%b8%a7%e0%b8%b4%e0%b8%95%e0%b8%8a%e0%b8%b2%e0%b8%a2%e0%b9%81%e0%b8%94%e0%b8%99%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b8%81%e0%b8%b1%e0%b8%a1%e0%b8%9e%e0%b8%b9%e0%b8%8a%e0%b8%b2-%e0%b8%aa%e0%b8%b9%e0%b8%87%e0%b8%aa%e0%b8%b8%e0%b8%94-10-%e0%b8%a5%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%9a%e0%b8%b2%e0%b8%97/,ครม. เพิ่มเงินเยียวยาผู้เสียชีวิตชายแดนไทย-กัมพูชา สูงสุด 10 ล้านบาท,"ในวันที่ 5 สิงหาคม 2568 โฆษกประจำสำนักนายกรัฐมนตรี กล่าวว่า คณะรัฐมนตรี มีมติเห็นชอบมาตรการเยียวยาผู้ได้รับผลกระทบจากกรณีเหตุการณ์สถานการณ์บริเวณชายแดนไทย – กัมพูชา ตามที่สภาความมั่นคงแห่งชาติ (สมช.) เสนอ โดยเห็นชอบหลักเกณฑ์ให้เงินเยียวยาผู้ได้รับผลกระทบจากกรณีเหตุการณ์ สถานการณ์บริเวณชายแดนไทย – กัมพูชา นับตั้งแต่วันที่ 16 ก.ค. 2568 จนกว่าสถานการณ์จะเข้าสู่ภาวะปกติ ทั้งนี้ หากมีผู้ได้รับผลกระทบจากสถานการณ์ดังกล่าวเพิ่มเติม ให้หน่วยงานขอรับการจัดสรรงบฯ ตามขั้นตอนต่อไป รวมถึงเห็นชอบกรอบอัตราเงินเยียวยาผู้ได้รับผลกระทบฯ (ต่อราย) ได้แก่ เจ้าหน้าที่รัฐ (เช่น ทหาร ทหารพราน ตำรวจ ตชด.) เสียชีวิตและทุพพลภาพ 10 ล้านบาท บาดเจ็บสาหัส 1 ล้านบาท บาดเจ็บมาก 5 แสนบาท ในฝั่งของประชาชนนั้น หากเสียชีวิตและทุพพลภาพ 8 ล้านบาท บาดเจ็บสาหัส 8 แสนบาท บาดเจ็บมาก 4 แสนบาท นอกจากนี้ ยังเห็นชอบกรอบวงเงินงบฯ เยียวยาผู้ได้รับผลกระทบจากกรณีเหตุการณ์ สถานการณ์บริเวณชายแดนไทย – กัมพูชา (วันที่ 16 ก.ค. – 2 ส.ค. 2568) จำนวน 404.60 ล้านบาท โดย
1. เบิกจ่ายจากงบกลางฯ เพื่อแก้ไขหรือเยียวยาความเดือดร้อนเสียหายในบางกรณี
2. กองทุนช่วยเหลือผู้ประสบสาธารณภัยตามระเบียบ นร. ว่าด้วยการรับบริจาคและการให้ความช่วยเหลือผู้ประสบสาธารณภัย พ.ศ. 2542 และที่แก้ไขเพิ่มเติม",กรมประชาสัมพันธ์ สำนักนายกรัฐมนตรี,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
06/08/2568,https://www.antifakenewscenter.com/news/activity/%e0%b8%98%e0%b8%99%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%a3%e0%b8%81%e0%b8%a3%e0%b8%b8%e0%b8%87%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b8%9b%e0%b8%a5%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b8%9a%e0%b8%b1%e0%b8%8d%e0%b8%8a%e0%b8%b5-tiktok-mrkkpkwqx3r,ธนาคารกรุงไทย ปล่อยสินเชื่อ ผ่านบัญชี TikTok mrkkpkwqx3r,แจ้งเตือนบัญชีปลอม บัญชี TikTok mrkkpkwqx3r ไม่ใช่บัญชีของธนาคารกรุงไทย โดยบัญชีดังกล่าวได้มีการแอบอ้างใช้โลโก้ของธนาคารกรุงไทยไปประกอบโฆษณาปล่อยสินเชื่อ โดยไม่ได้รับอนุญาต ทั้งนี้ ธนาคารไม่มีนโยบายปล่อยสินเชื่อผ่านบัญชี TikTok หรือช่องทางสื่อโซเชียลแต่อย่างใด,ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
06/08/2568,https://www.antifakenewscenter.com/%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%aa%e0%b8%87%e0%b8%9a%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%a1%e0%b8%b1%e0%b9%88%e0%b8%99%e0%b8%84%e0%b8%87/%e0%b9%80%e0%b8%a1%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%a7%e0%b8%b1%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88-5-%e0%b8%aa-%e0%b8%84-68-%e0%b8%97%e0%b8%ab%e0%b8%b2%e0%b8%a3%e0%b8%81%e0%b8%b1%e0%b8%a1%e0%b8%9e%e0%b8%b9%e0%b8%8a%e0%b8%b2%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%a3%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%a3%e0%b8%b1%e0%b9%89%e0%b8%a7%e0%b8%a5%e0%b8%a7%e0%b8%94%e0%b8%ab%e0%b8%99%e0%b8%b2%e0%b8%a1-%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b9%80%e0%b8%a7%e0%b8%93%e0%b8%8a%e0%b9%88%e0%b8%ad%e0%b8%87%e0%b8%ad%e0%b8%b2%e0%b8%99%e0%b8%a1%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%97%e0%b8%ab%e0%b8%b2%e0%b8%a3%e0%b9%84%e0%b8%97%e0%b8%a2%e0%b8%a5%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b9%84%e0%b8%a7%e0%b9%89/,เมื่อวันที่ 5 ส.ค. 68 ทหารกัมพูชาเข้ารื้อรั้วลวดหนาม บริเวณช่องอานม้าที่ทหารไทยล้อมไว้,เมื่อวันที่ 5 สิงหาคม 2568 เวลา 16.30 น. หน่วยเฉพาะกิจทหารพราน 2310 ตรวจพบกำลังพลทหารกัมพูชา จำนวน 5 นาย เข้าดำเนินการตัดลวดหีบเพลง (ลวดหนามแบบพับเก็บได้) บริเวณตลาดช่องอานม้า ซึ่งเป็นพื้นที่ที่ฝ่ายไทยได้วางแนวลวดไว้จำนวน 2 แถว เพื่อแสดงแนวเขตชัดเจน เจ้าหน้าที่ทหารพรานจึงได้เข้าระงับสถานการณ์ โดยสั่งให้ทหารกัมพูชาหยุดการกระทำและถอยออกจากพื้นที่ดังกล่าวทันที ซึ่งทหารกัมพูชาได้ปฏิบัติตามและออกจากพื้นที่โดยสงบ ภายหลังหน่วยทหารพราน 2310 ได้ดำเนินการกางลวดหีบเพลงกลับเข้าสู่สภาพเดิมเรียบร้อยแล้ว ขณะนี้ ฐานปฏิบัติการแดนไกลยังคงตรึงกำลังตามปกติ และสถานการณ์ทั่วไปในพื้นที่ยังสงบเรียบร้อย,เพจกองบัญชาการกองทัพไทย Royal Thai Armed Forces Headquarters,ข่าวจริง,ความสงบและความมั่นคง,true
06/08/2568,https://www.antifakenewscenter.com/news/activity/%e0%b8%ab%e0%b8%a2%e0%b9%88%e0%b8%ad%e0%b8%a1%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%81%e0%b8%94%e0%b8%ad%e0%b8%b2%e0%b8%81%e0%b8%b2%e0%b8%a8%e0%b8%95%e0%b9%88%e0%b8%b3%e0%b8%9d%e0%b8%b1%e0%b9%88%e0%b8%87%e0%b8%ad%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b9%84%e0%b8%97%e0%b8%a2%e0%b9%80%e0%b8%a3%e0%b8%b4%e0%b9%88%e0%b8%a1%e0%b8%81%e0%b9%88%e0%b8%ad%e0%b8%95%e0%b8%b1%e0%b8%a7-%e0%b8%ad%e0%b8%b2%e0%b8%88%e0%b9%80%e0%b8%84%e0%b8%a5%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%99%e0%b8%82%e0%b8%b6%e0%b9%89%e0%b8%99%e0%b9%84%e0%b8%97%e0%b8%a2%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%87-12-%e0%b8%aa-%e0%b8%84-68,หย่อมความกดอากาศต่ำฝั่งอ่าวไทยเริ่มก่อตัว อาจเคลื่อนขึ้นไทยหลัง 12 ส.ค. 68,"ตามที่ได้มีการเผยแพร่ภาพผ่านสื่อสังคมออนไลน์ช่องทางต่าง ๆ และมีการโพสต์ข้อความเตือนการมาของพายุโซนร้อนที่อาจกระทบประเทศไทยตอนบน ซึ่งจะเกิดขึ้นหลังวันที่ 12 สิงหาคม กรมอุตุนิยมวิทยาขอชี้แจงว่า ข้อมูลดังกล่าว ‘เป็นข่าวปลอม’ และเป็นข้อมูลที่ไม่ได้มีที่มาจากกรมอุตุนิยมวิทยา โดยภาพดังกล่าวมาจากแบบจำลองฯ เพียงแบบจำลองเดียว ซึ่งอาจจะให้ผลการพยากรณ์ที่แตกต่างจากแบบจำลองฯ อื่น ๆ ข้อมูลอาจมีการเปลี่ยนแปลงได้ตามระยะเวลาและข้อมูลที่มีการประมวลผลใหม่ รวมทั้งต้องวิเคราะห์จากผลการตรวจวัดร่วมด้วย อาจใช้เป็นแนวทางในการติดตามเท่านั้น แต่ไม่ควรตื่นตระหนก และงดเผยแพร่ข้อมูลดังกล่าว ขอให้ประชาชนอย่าส่งต่อข่าวปลอม เพื่อไม่ให้เกิดความสับสนและตื่นตระหนกขึ้นในสังคม ติดตามข่าวพยากรณ์อากาศและประกาศเตือนภัยจากกรมอุตุนิยมวิทยาเท่านั้น หากมีสงสัยหรือต้องการข้อมูลเพิ่มเติม สามารถสอบถามได้ที่เว็บไซต์กรมอุตุนิยมวิทยา https://www.tmd.go.th, Facebook กรมอุตุนิยมวิทยา Application Thai weather สายด่วน  1182 (ตลอด 24 ชั่วโมง)",กรมอุตุนิยมวิทยา กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม,ข่าวปลอม,ภัยพิบัติ,fake
06/08/2568,https://www.antifakenewscenter.com/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99/or-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%aa%e0%b8%99%e0%b8%ad%e0%b8%82%e0%b8%b2%e0%b8%a2%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99%e0%b8%aa%e0%b8%b2%e0%b8%a1%e0%b8%b1%e0%b8%8d-ipo-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-amazon-cafe-certified-premium/,OR เปิดเสนอขายหุ้นสามัญ IPO ผ่านเพจ Amazon Café Certified Premium,อย่าหลงเชื่อการประชาสัมพันธ์เชิญชวนให้ลงทุนในหุ้นจากเพจเฟซบุ๊ก Amazon Café Certified Premium เนื่องจากมีการแอบอ้างใช้ตราสัญลักษณ์และผลิตภัณฑ์ Café Amazon ซึ่ง OR ไม่ได้มีส่วนเกี่ยวข้องกับการดำเนินการดังกล่าว รวมถึงไม่มีนโยบายเสนอขายหุ้น และไม่ได้มีส่วนเกี่ยวข้องกับการจัดทำการประชาสัมพันธ์เพื่อเชิญชวนให้ลงทุนในลักษณะนี้แต่อย่างใด ขอให้ประชาชนใช้วิจารณญาณในการรับข้อมูลข่าวสาร และใช้ความระมัดระวังในการลงทุนผ่านช่องทางต่าง ๆ,บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน,ข่าวปลอม,การเงิน-หุ้น,fake
06/08/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%81%e0%b8%a2%e0%b8%a8-%e0%b8%a2%e0%b8%81%e0%b8%ab%e0%b8%99%e0%b8%b5%e0%b9%89%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%97%e0%b8%ab%e0%b8%b2%e0%b8%a3%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b8%a2%e0%b8%8a%e0%b8%b5%e0%b8%a7%e0%b8%b4%e0%b8%95%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b9%80%e0%b8%ab%e0%b8%95%e0%b8%b8%e0%b8%8a%e0%b8%b2%e0%b8%a2%e0%b9%81%e0%b8%94%e0%b8%99%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b8%81%e0%b8%b1%e0%b8%a1%e0%b8%9e%e0%b8%b9%e0%b8%8a%e0%b8%b2/,กยศ. ยกหนี้ให้ทหารที่เสียชีวิตจากเหตุชายแดนไทย-กัมพูชา,"จากกรณีสถานการณ์ความไม่สงบในพื้นที่ชายแดนไทย–กัมพูชา ซึ่งส่งผลให้มีเจ้าหน้าที่ทหารได้รับบาดเจ็บหรือเสียชีวิตนั้น หากผู้เสียชีวิตเป็นผู้กู้ยืมเงินจาก กองทุนเงินให้กู้ยืมเพื่อการศึกษา (กยศ.) กองทุนจะดำเนินการ ระงับหนี้ทั้งหมด ให้แก่ผู้กู้ยืมที่เสียชีวิตจากการปฏิบัติหน้าที่ โดยขอให้ญาติของผู้กู้ยืมจัดส่งเอกสารหลักฐานแจ้งการถึงแก่กรรมมายังสำนักงาน กยศ. ได้แก่ -สำเนาใบมรณบัตรของผู้กู้ยืม
-สำเนาทะเบียนบ้านของผู้กู้ยืม (ถ้ามี)
-สำเนาบัตรประจำตัวประชาชนของผู้กู้ยืม (ถ้ามี)
-สำเนาบัตรประจำตัวประชาชนของผู้แจ้ง",กองทุนเงินให้กู้ยืมเพื่อการศึกษา (กยศ.) กระทรวงการคลัง,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
07/08/2568,https://www.antifakenewscenter.com/%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%aa%e0%b8%87%e0%b8%9a%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%a1%e0%b8%b1%e0%b9%88%e0%b8%99%e0%b8%84%e0%b8%87/%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%9b%e0%b8%81%e0%b8%84%e0%b8%a3%e0%b8%ad%e0%b8%87-%e0%b8%aa%e0%b8%b1%e0%b9%88%e0%b8%87-x-ray-%e0%b9%80%e0%b8%9d%e0%b9%89%e0%b8%b2%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b9%82%e0%b8%94%e0%b8%a3%e0%b8%99%e0%b9%83%e0%b8%99%e0%b8%9e%e0%b8%b7%e0%b9%89%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88/,กรมการปกครอง สั่ง X-Ray เฝ้าระวังโดรนในพื้นที่,กองทัพอากาศ ขอความร่วมมือประชาชน ให้ความร่วมมือและเป็นหูเป็นตาให้กับเจ้าหน้าที่ฝ่ายปกครอง กำนัน ผู้ใหญ่บ้าน สมาชิกกองอาสารักษาดินแดน และชุดรักษาความปลอดภัยหมู่บ้าน ในการปฏิบัติภารกิจสอดส่องออกลาดตระเวนในพื้นที่เพื่อเฝ้าระวังการใช้อากาศยานไร้นักบิน (โดรน) และทำการสำรวจ (X-Ray) ผู้ทำการบังคับอากาศยานไร้นักบิน “โดรน” เชิงรุก สืบหาความเคลื่อนไหวการนำเข้าพื้นที่ จำนวนการครอบครอง วัตถุประสงค์ของการนำไปใช้ และอุปกรณ์ควบคุมที่ผิดสังเกตทุกกรณี เพื่อความมั่นคงของชาติ,เพจกองทัพอากาศไทย Royal Thai Air Force,ข่าวจริง,ความสงบและความมั่นคง,true
07/08/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%a2%e0%b8%81%e0%b9%80%e0%b8%a7%e0%b9%89%e0%b8%99%e0%b9%80%e0%b8%81%e0%b9%87%e0%b8%9a%e0%b8%84%e0%b9%88%e0%b8%b2%e0%b9%80%e0%b8%8a%e0%b9%88%e0%b8%b2%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%a3%e0%b8%b2%e0%b8%8a%e0%b8%9e%e0%b8%b1%e0%b8%aa%e0%b8%94%e0%b8%b8%e0%b8%97%e0%b8%b8%e0%b8%81%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%a0%e0%b8%97-%e0%b9%83%e0%b8%99%e0%b8%9e%e0%b8%b7%e0%b9%89%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%9c%e0%b8%a5%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%97%e0%b8%9a/,ยกเว้นเก็บค่าเช่าที่ราชพัสดุทุกประเภท ในพื้นที่ได้รับผลกระทบจากความไม่สงบชายแดนไทย-กัมพูชา,กรมธนารักษ์ ออกมาตรการช่วยเหลือและบรรเทาความเดือดร้อนให้กับผู้เช่าที่ราชพัสดุ ที่ได้รับผลกระทบจากเหตุการณ์ความไม่สงบบริเวณชายแดนไทย-กัมพูชา ประกอบด้วย จังหวัดสุรินทร์ จังหวัดศรีสะเกษ จังหวัดอุบลราชธานี จังหวัดบุรีรัมย์ จังหวัดสระแก้ว จังหวัดจันทบุรี และจังหวัดตราด โดยไม่เรียกเก็บค่าเช่าหรือค่าตอบแทนการใช้ประโยชน์ที่ราชพัสดุ เป็นเวลา 2 เดือน (กำหนดร้อยละ 0) สำหรับผู้เช่าที่ราชพัสดุทุกประเภทสัญญาเช่าที่อยู่ในพื้นที่ที่ได้รับผลกระทบตามประกาศกองอำนวยการป้องกันและบรรเทาสาธารณภัยและหรือประกาศจังหวัด แล้วแต่กรณี,กรมธนารักษ์ กระทรวงการคลัง,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
07/08/2568,https://www.antifakenewscenter.com/news/activity/%e0%b8%81%e0%b8%a3%e0%b8%b8%e0%b8%87%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%81%e0%b8%a5%e0%b8%b8%e0%b9%88%e0%b8%a1%e0%b9%80%e0%b8%9b%e0%b8%a3%e0%b8%b2%e0%b8%b0%e0%b8%9a%e0%b8%b2%e0%b8%87%e0%b8%a5%e0%b8%87%e0%b8%97%e0%b8%b0%e0%b9%80%e0%b8%9a%e0%b8%b5%e0%b8%a2%e0%b8%99%e0%b8%88%e0%b8%ad%e0%b8%87%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b9%8c%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%a7%e0%b8%87%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99-tiktok,กรุงไทย เปิดให้กลุ่มเปราะบางลงทะเบียนจองสิทธิ์รับวงเงินสินเชื่อ ผ่าน TikTok ktb0836,แจ้งเตือนบัญชีปลอม บัญชี TikTok ktb0836 ไม่ใช่บัญชีของธนาคารกรุงไทย โดยบัญชีดังกล่าวได้มีการแอบอ้างใช้โลโก้ของธนาคารกรุงไทยโดยไม่ได้รับอนุญาต และธนาคารไม่มีนโยบายเปิดให้กลุ่มเปราะบางลงทะเบียนจองสิทธิ์รับเงิน ผ่านบัญชี TikTok แต่อย่างใด ขอประชาชนอย่าหลงเชื่อ และหากต้องการสอบถามข้อมูลเพิ่มเติม สามารถติดต่อได้ที่ 0-2111-1111,ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
07/08/2568,https://www.antifakenewscenter.com/%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%aa%e0%b8%b8%e0%b8%82%e0%b8%a0%e0%b8%b2%e0%b8%9e/%e0%b8%ad%e0%b8%b2%e0%b8%ab%e0%b8%b2%e0%b8%a3%e0%b8%a1%e0%b8%b5%e0%b8%aa%e0%b9%88%e0%b8%a7%e0%b8%99%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%95%e0%b8%b8%e0%b9%89%e0%b8%99%e0%b9%84%e0%b8%a1%e0%b9%80%e0%b8%81%e0%b8%a3%e0%b8%99-%e0%b8%aa%e0%b8%b1%e0%b8%8d%e0%b8%8d%e0%b8%b2%e0%b8%93%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b9%88%e0%b8%b2%e0%b8%87%e0%b8%81%e0%b8%b2%e0%b8%a2%e0%b8%96%e0%b8%b6%e0%b8%87%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%97%e0%b8%b2%e0%b8%99%e0%b8%ad%e0%b8%b2%e0%b8%ab%e0%b8%b2%e0%b8%a3%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b9%80%e0%b8%ab%e0%b8%a1%e0%b8%b2%e0%b8%b0%e0%b8%aa%e0%b8%a1/,อาหารมีส่วนกระตุ้นไมเกรน สัญญาณจากร่างกายถึงการทานอาหารที่ไม่เหมาะสม,ไมเกรนจัดเป็นโรคทางระบบประสาทชนิดหนึ่ง ที่มีสาเหตุทางด้านระบบประสาทและสารสื่อประสาทที่มีความผิดปกติทำให้มีอาการปวดศีรษะในลักษณะอาการปวดตุบ ๆ เป็นระยะ ตั้งแต่ปวดรุนแรงปานกลางถึงรุนแรงมาก ก่อนจะค่อย ๆ ปวดมากขึ้นทีละน้อย จนกระทั่งปวดรุนแรงเต็มที่ และอาการคลื่นไส้ หรืออาเจียนร่วมด้วย สำหรับระยะเวลาปวดอาจนานหลายชั่วโมง ส่วนใหญ่จะนานไม่เกิน 1 วัน บางรายอาจมีอาการเตือนนำมาก่อน เช่น สายตาพร่ามัว หรือมองเห็นแสงกะพริบ ๆ โดยอาการปวดนั้นสามารถเป็นได้ทุกเวลา หนึ่งในปัจจัยสำคัญที่กระตุ้นให้เกิดไมเกรนคือ ปัจจัยด้านอาหาร ดังนั้นหากหลีกเลี่ยงอาหารตามในบทความ เช่น น้ำตาลและแป้งขัดขาว น้ำมันพืชแปรรูปและเนยเทียม ผงชูรส (MSG) สารกันบูดน้ำตาลเทียม คาเฟอีน ไทรามีน (Tyramine) กลูเตน (Gluten) ผงโปรตีน เดกซ์ทริน ก็สามารถลดปัจจัยการถูกกระตุ้นจากอาหารได้ ส่งผลให้โรคไมเกรนสงบลง ไม่ปวดไมเกรนบ่อย และมีผลให้รักษาไมเกรนได้ง่ายขึ้น,สถาบันประสาทวิทยา กรมการแพทย์ กระทรวงสาธารณสุข,ข่าวจริง,ผลิตภัณฑ์สุขภาพ,true
