date,content,author,label,category,label_binary
2568-09-24 00:00:00,บ้านหนองหญ้าแก้ว อยู่ในพื้นที่ทับซ้อน ไทย-กัมพูชา ยืนยัน “บ้านหนองหญ้าแก้ว (บ้านไปรจัน)” อยู่ในเขตอธิปไตยไทยไม่ใช่พื้นทับซ้อน JBC รับรองแล้ว สอดคล้อง MOU 2543 หลักเขตแดนที่ 42 ตั้งอยู่ที่บ้านหนองหญ้าแก้ว (บ้านไปรจัน) ตำบลโคกสูง อำเภอโคกสูง จังหวัดสระแก้ว และหลักเขตแดนที่ 43 ตั้งอยู่ที่บ้านโนนหมากมุ่น ตำบลโคกสูง อำเภอโคกสูง จังหวัดสระแก้ว  โดยการกำหนดแนวเขตแดนในพื้นที่ดังกล่าวเป็นเส้นตรงจากหลักเขตแดนที่ 41 มายังหลักเขตแดนที่ 42 และต่อเนื่องไปยังหลักเขตแดนที่ 43 จากนั้นแนวเขตแดนจะไปตามคลองระลมระสือจนถึงหลักเขตแดนที่ 44 สำหรับกระบวนการสำรวจ ชุดสำรวจร่วมไทย–กัมพูชาได้ดำเนินการตามขั้นตอนที่ 1 ของ TOR คือ การสำรวจสภาพ และที่ตั้งของหลักเขตแดนทั้งหมด 74 หลัก ตั้งแต่ปี พ.ศ. 2549 โดยในส่วนของหลักเขตแดนที่ 42 ได้สำรวจเมื่อวันที่ 2–29 ตุลาคม 2549 พบว่า ยังอยู่ในสภาพดี แต่ทั้งสองฝ่ายมีความเห็นแตกต่างกันในเรื่องที่ตั้ง ประมาณ 80 เมตร ส่วนหลักเขตแดนที่ 43 ได้สำรวจเมื่อวันที่ 8 พฤศจิกายน–12 ธันวาคม 2549 พบว่า หลักล้ม และถูกฝังอยู่ในดิน อย่างไรก็ตาม ทั้งสองฝ่ายสามารถตกลงที่ตั้งที่ถูกต้องร่วมกันได้ และได้สร้างหมุดชั่วคราว (Temporary Marker: TM) ไว้ ณ ตำแหน่งดังกล่าว  ผลการสำรวจร่วมทั้งหมด 74 หลัก รวมถึงหลักเขตแดนที่ 42 และ 43 ได้รับการรับรองแล้วในการประชุมคณะกรรมาธิการเขตแดนร่วมไทย–กัมพูชา (JBC) ครั้งที่ 6 เมื่อวันที่ 14 มิถุนายน 2568 แต่ยังไม่ได้มีการสำรวจแนวเขตแดนในส่วนของเส้นตรงระหว่างหลักทั้งสอง อย่างไรก็ตาม ในหลักฐานบันทึกวาจาและแผนผังแสดงที่ตั้งหลักเขตแดนทั้งสอง ซึ่งเป็นไปตามที่ระบุในบันทึกความเข้าใจ (MOU) ปี 2543 ได้ระบุแนวเขตแดนเป็นเส้นตรงระหว่างหลักทั้งสอง สำหรับบันทึกวาจาและแผนผังแสดงที่ตั้งหลักเขตแดนที่ 42 และ 43 เป็นบันทึกของข้าหลวงปักหลักเขตแดนระหว่างประเทศสยามกับอินโดจีนของฝรั่งเศส จัดทำขึ้นเมื่อปี ค.ศ. 1908–1909 โดยใช้ต้นไม้หรือเสาไม้ติดแผ่นโลหะเป็นหลักเขตแดน ต่อมาในปี ค.ศ. 1919–1920 ได้เปลี่ยนเป็นหลักคอนกรีตทดแทนซึ่งตั้งอยู่ใกล้กับหลักไม้หรือเสาไม้เดิม โดยในแผนผังแสดงที่ตั้งหลักเขตแดนของบันทึกวาจาทั้งสองห้วง ได้กำหนดแนวเขตแดนเป็นเส้นตรงระหว่างหลักที่ 42 และ 43 โดยแนวเส้นตรงดังกล่าวผ่านกึ่งกลางของหลักเขตแดนทั้งสองอย่างชัดเจน,เพจกองบัญชาการกองทัพไทย Royal Thai Armed Forces Headquarters,ข่าวปลอม,ความสงบและความมั่นคง,fake
2568-09-24 00:00:00,มีจารึกโบราณ เป็นหลักฐานว่า ปราสาทตาควายเป็นของกัมพูชา กรมศิลปากร ตรวจสอบแล้ว ยังไม่มีหลักฐานที่ยอมรับกันโดยนักโบราณคดีว่า มี “จารึกบนปราสาทตาควาย” ที่แสดงชัดเจนว่า ปราสาทตาควายเป็นของกัมพูชา (ในความหมายของอาณาเขตปัจจุบัน) หรือเป็นของผู้ปกครองกัมพูชาสมัยโบราณในฐานะเจ้าของดินแดนถิ่นตรงนั้น ส่วนที่มีข่าวอ้างว่า มีจารึกภาษาสันสกฤต “เล่าเรื่องชื่อปราสาทตาควาย” ก็ยังขาดหลักฐานที่ตรวจสอบได้ชัดเจน และ,กรมศิลปากร กระทรวงวัฒนธรรม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-09-24 00:00:00,เอกสารราชการปี 2487 ระบุพระตะบองอยู่ในประเทศไทย แต่กัมพูชาไม่ยอมคืนให้,กรมศิลปากร กระทรวงวัฒนธรรม,ข่าวปลอม,ความสงบและความมั่นคง,fake
2568-09-24 00:00:00,โรงพยาบาลวชิรพยาบาล งดบริการผู้ป่วยนอก 2 วัน เนื่องจากเหตุผิวจราจรทรุดตัว จากเหตุผิวจราจรทรุดตัว บริเวณหน้าวชิรพยาบาล ถ.สามเสน เขตดุสิต เมื่อเช้าวันที่ 24 ก.ย. 68 จุดเกิดเหตุคือบริเวณไซต์งานก่อสร้างโครงการรถไฟฟ้าสายสีม่วง ใต้บริเวณสถานีโรงพยาบาลวชิระ ซึ่งเป็นจุดเชื่อมต่อระหว่างอุโมงค์รถไฟฟ้ากับสถานี  โดยหลังเกิดการยุบตัวของดิน ทำให้ท่อประปาขนาดใหญ่ชำรุด มีดินไหลเข้าพื้นที่ก่อสร้าง และมีน้ำรั่วไหลเข้าสถานี เบื้องต้น กรุงเทพมหานคร การประปานครหลวง และการไฟฟ้านครหลวง ได้ดำเนินการตัดน้ำ-ไฟ เพื่อควบคุมสถานการณ์และป้องกันความเสี่ยงที่อาจเกิดขึ้นแล้ว  ทั้งนี้ ยืนยันว่า ไม่มีผู้ได้รับบาดเจ็บจากเหตุการณ์ดังกล่าว มีเพียงความเสียหายต่อยานพาหนะจำนวน 3 คัน โดยพื้นที่ที่เสี่ยงอันตรายได้ถูกประกาศเป็นเขตห้ามเข้าแล้ว สำหรับโรงพยาบาลวชิระ ได้ปรับรูปแบบการให้บริการ โดยงดบริการผู้ป่วยนอกชั่วคราวเป็นเวลา 2 วัน เพื่อความปลอดภัยและอำนวยความสะดวกด้านการจราจร ส่วนการรักษาผู้ป่วยในยังคงดำเนินการตามปกติ และมีโรงพยาบาลเครือข่ายในสังกัดกรุงเทพมหานครรองรับผู้ป่วยนอกในช่วงเวลาดังกล่าว,สำนักงานประชาสัมพันธ์ กรุงเทพมหานคร,ข่าวจริง,ภัยพิบัติ,true
2568-09-24 00:00:00,หลุมยุบหน้า รพ.วชิรพยาบาล เกิดจากท่อประปาใต้ดินแตก จากเหตุการณ์ดังกล่าว การประปานครหลวง ได้ลงพื้นที่เป็นการเร่งด่วนและทำการปิดประตูน้ำทันทีตั้งแต่เวลา 07.00 น. พร้อมดำเนินการผันน้ำเพื่อช่วยเหลือพื้นที่ใช้น้ำในบริเวณใกล้เคียง และ,การประปานครหลวง กระทรวงมหาดไทย,ข่าวปลอม,ภัยพิบัติ,fake
2568-09-25 00:00:00,"กรมพัฒนาธุรกิจการค้า หนุนเกษตรกร นำไม้ยืนต้นมาเป็นหลักทรัพย์ค้ำประกันการขอสินเชื่อ ปี 2568 กรมพัฒนาธุรกิจการค้า ได้ร่วมลงนามบันทึกความร่วมมือว่าด้วยการพัฒนาระบบจดทะเบียนสัญญาหลักประกันทางธุรกิจแบบ Host to Host และการส่งเสริมการใช้ไม้ยืนต้นเป็นหลักประกันทางธุรกิจที่เน้นการนำไม้ยืนต้นมาเป็นหลักทรัพย์ค้ำประกันการขอสินเชื่อกับสถาบันการเงินโดยไม่ต้องตัดต้นไม้ขาย กับธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร (ธ.ก.ส.) ซึ่งต้นไม้ยืนต้นที่สามารถนำมาเป็นหลักประกันได้ เช่น ต้นสัก ตะเคียนทอง พะยูง แดง ยูคาลิปตัส ยางพารา เป็นต้น สำหรับเกณฑ์การขอสินเชื่อ

– ต้องมีไม้ยืนต้นที่ปลูกบนที่ดินกรรมสิทธิ์ หรือบนที่ดินที่กฎหมายอนุญาตให้ใช้ประโยชน์

– ติดต่อสถาบันการเงินหรือผู้ประกอบธุรกิจให้สินเชื่อรายย่อยระดับจังหวัด ที่รับไม้ยืนต้นเป็นหลักประกัน

ทั้งนี้ สามารถสอบถามรายละเอียดเพิ่มเติมได้ที่ กองทะเบียนหลักประกันทางธุรกิจ กรมพัฒนาธุรกิจการค้า โทร 02-547-5048 และ 02-547-4944 หรือติดต่อได้ที่ Email stro@dbd.go.th",กรมพัฒนาธุรกิจการค้า กระทรวงพาณิชย์,ข่าวจริง,การเงิน-หุ้น,true
2568-09-25 00:00:00,ฮั่วเซ่งเฮง ชวนลงทุนหุ้น SET50 และกองทุนทองคำ ผ่านเพจ Hsh futures contracts ระวังไว้ให้ดี,ตลาดหลักทรัพย์แห่งประเทศไทย,ข่าวปลอม,การเงิน-หุ้น,fake
2568-09-25 00:00:00,กระทรวงยุติธรรม เปิดให้ผู้เสียหายลงทะเบียนรับเงินคืน ที่เพจ The Ministry of Justice stands with the people มิจฉาชีพจงใจสร้าง,สำนักงานปลัดกระทรวงยุติธรรม กระทรวงยุติธรรม,ข่าวปลอม,การเงิน-หุ้น,fake
2568-09-25 00:00:00,เจ้าหน้าที่ ธ.กรุงไทย โทรติดต่อลูกค้า ให้ยืนยันข้อมูลส่วนตัว อ้างมีผู้รับมอบอำนาจมาถอนเงิน รู้ให้ทันกลโกงมิจฉาชีพ… หากได้รับสายโทรศัพท์ที่อ้างว่า เป็นเจ้าหน้าที่ธนาคารกรุงไทย ติดต่อมาแจ้งว่า มีการมอบอำนาจให้ผู้อื่นไปถอนเงินในบัญชีของเรา โปรด,ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
2568-09-25 00:00:00,กรมการขนส่งทางบก รับทำใบขับขี่รถทุกชนิดถูกกฎหมาย ผ่านเพจ ธันยนันท์ กรมการขนส่งทางบกได้ออกมา,กรมการขนส่งทางบก กระทรวงคมนาคม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-09-25 00:00:00,การบินไทย ยกระดับบริการบนเครื่องบิน จัดการแสดงแสง สี เสียง สุดอลังการ เทคโนโลยีล้ำสมัย มาพร้อมกับ,บริษัท การบินไทย จำกัด (มหาชน),ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-09-26 00:00:00,น้ำมันสกัดเย็น 11 ชนิด ขับสารพิษจากไต ไม่ต้องฟอกไต จะเลือกซื้ออาหารเสริมสักที ต้องตรวจสอบสรรพคุณให้ดี ซึ่งในกรณีผลิตภัณฑ์น้ำมันสกัดเย็น 11 ชนิด หรือ อีเลฟเว่น ออยล์ ที่แสดงภาพผลิตภัณฑ์ และข้อความ “ดูแลไตด้วย 11 oil จะอยู่คู่กับคุณได้นานขึ้น ค่าไม่ปกติ ระยะไหนก็เอาอยู่” “ไม่อยากฟอกไต ให้สมุนไพร อีเลฟเว่นออยล์ ดูแล เพื่อรักษา เพื่อบำรุง เพื่อฟื้นฟูขับสารพิษออกจากไต เรื่องไตให้เราดูแล” “น้ำมันสกัดเย็น 11 ชนิด ช่วยบำรุงร่างกาย บำรุงสุขภาพจากภายใน ไม่มีสารตกค้างในร่างกาย” ข้อความโฆษณาดังกล่าวเป็นการโฆษณาคุณประโยชน์คุณภาพ หรือสรรพคุณของอาหารอันเป็นเท็จ หรือเป็นการหลอกลวงให้เกิดความหลงเชื่อโดยไม่สมควร อาจไม่ได้ผลทางการรักษา หากหลงเชื่อซื้อผลิตภัณฑ์ดังกล่าวจะเสียโอกาสในการรักษาและอาจทำให้โรคลุกลามขึ้น ผู้ป่วยควรปรึกษาแพทย์และเข้ารับการรักษาที่ถูกต้อง,สำนักงานคณะกรรมการอาหารและยา กระทรวงสาธารณสุข,ข่าวปลอม,ผลิตภัณฑ์สุขภาพ,fake
2568-09-26 00:00:00,ปปง. เปิดให้ลงทะเบียนขอคืนทรัพย์สินจากการถูกหลอกลวงออนไลน์ได้ที่ TikTok thairath_news297 ในเรื่องนี้ สำนักงาน ปปง. ยืนยัน,สำนักงานป้องกันและปราบปรามการฟอกเงิน,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-09-26 00:00:00,กัมพูชาจะตัดความช่วยเหลือไทยอย่างเด็ดขาด หากยังไม่เปิดด่าน,กองประมวลและวิเคราะห์ข่าว กรมสารนิเทศ กระทรวงการต่างประเทศ,ข่าวปลอม,ความสงบและความมั่นคง,fake
2568-09-26 00:00:00,ถึงแก่ความตายระหว่างรับราชการ รับเงินช่วยเหลือ 3 เท่าของเงินเดือน  ผู้ที่มีสิทธิได้รับเงินช่วยพิเศษ คือ บุคคลที่ข้าราชการผู้เสียชีวิตได้แสดงเจตนาระบุตัวบุคคลไว้เป็นหนังสือตามแบบที่กระทรวงการคลังกำหนดไว้ก่อนเสียชีวิต แต่หากข้าราชการที่เสียชีวิตไม่ได้แสดงเจตนาไว้ ให้จ่ายแก่ทายาทตามกฎหมายตามลำดับ ดังนี้ 1. คู่สมรส 2. บุตร 3. บิดา-มารดา ซึ่งหากผู้มีสิทธิในลำดับก่อนยังมีชีวิตอยู่ บุคคลลำดับถัดไปจะไม่มีสิทธิได้รับเงินช่วยเหลือพิเศษ หรือหากผู้มีสิทธิในลำดับเดียวกันมีมากกว่า 1 คน ให้จ่ายแก่บุคคลซึ่งได้รับมอบหมาย หรือบุคคลหนึ่งบุคคลใดที่เป็นผู้จัดการศพ โดยการขอรับเงินช่วยพิเศษให้ผู้มีสิทธิยื่นดำเนินการขอรับเงินภายในระยะเวลา 1 ปี นับแต่วันที่ข้าราชการเสียชีวิตตามพระราชกฤษฎีกาการจ่ายเงินเดือน เงินปี บำเหน็จ บำนาญและเงินอื่น ๆ ในลักษณะเดียวกัน พ.ศ. 2535 มาตรา 23 กำหนดว่า ข้าราชการผู้ใดถึงแก่ความตายในระหว่างรับราชการ ให้จ่ายเงินช่วยพิเศษจำนวนสามเท่าของเงินเดือนเต็มเดือน ที่ข้าราชการผู้นั้นมีสิทธิได้รับในเดือนที่ถึงแก่ความตาย และหากข้าราชการผู้นั้น มีสิทธิได้รับ เงินเพิ่มพิเศษค่าวิชา เงินประจำตำแหน่งที่ต้องฝ่าอันตรายเป็นปกติ เงินเพิ่มพิเศษสำหรับการสู้รบ และเงินเพิ่มพิเศษสำหรับการปราบปรามผู้กระทำผิด ให้รวมเงินดังกล่าวกับเงินเดือน เพื่อคำนวณเป็นเงินช่วยพิเศษจำนวนสามเท่า ,กรมบัญชีกลาง กระทรวงการคลัง,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
2568-09-26 00:00:00,เครื่องบินรบ F-16 ซ้อมทิ้งระเบิด จ.พิษณุโลก จากคลิปวิดีโอที่มีการเผยแพร่ภาพเครื่องบินรบ F-16 ทิ้งระเบิด โดยกล่าวอ้างว่าเกิดขึ้นที่จังหวัดพิษณุโลกนั้น กองทัพอากาศได้ตรวจสอบข้อมูลแล้วไม่มีการทิ้งระเบิดตามที่กล่าวอ้างแต่อย่างใด ข่าวดังกล่าวจึง,กองทัพอากาศ กระทรวงกลาโหม,ข่าวปลอม,ความสงบและความมั่นคง,fake
2568-09-26 00:00:00,25 ก.ย. 68 ชายแดนสุรินทร์ ศรีสะเกษ เกิดเหตุปะทะอีกระรอก ตั้งแต่ช่วงค่ำของวันที่ 24 กันยายน จนถึงเช้ามืดวันที่ 25 กันยายน 2568 ได้ตรวจพบการใช้อาวุธจากฝ่ายกัมพูชา ทั้งการยิงปืนเล็กและการขว้างวัตถุคล้ายระเบิด เข้ามายังแนวลวดหนามป้องกันตนเองของฝ่ายไทย รวมถึงการบินรุกล้ำของอากาศยานไร้คนขับ (โดรน) บริเวณปราสาทตาเมือนธม จังหวัดสุรินทร์ และพื้นที่พลาญหินแปดก้อน จังหวัดศรีสะเกษ ซึ่งการกระทำดังกล่าวถูกประเมินว่า เป็นการยั่วยุเพื่อทดสอบแนวการวางกำลังของฝ่ายไทย ซึ่งถือเป็นการละเมิดข้อตกลงหยุดยิงโดยตรง อย่างไรก็ตาม ทหารไทยยังคงยึดมั่นแนวทางอดทนอดกลั้น งดการตอบโต้ เพื่อป้องกันไม่ให้สถานการณ์บานปลาย,กรมประชาสัมพันธ์ สำนักนายกรัฐมนตรี,ข่าวปลอม,ความสงบและความมั่นคง,fake
2568-09-27 00:00:00,รัฐบาลสั่งเปิดด่านบ้านเขาดิน จ.สระแก้ว สำนักงานตรวจคนเข้าเมือง ออกมาเปิดเผยแล้วว่า การผ่านเข้า-ออกของบุคคลและยานพาหนะบริเวณด่านชายแดนไทย-กัมพูชา ยังคงเป็นไปตามคำสั่งของกองทัพภาคที่ 1 ที่ 1144/2568 ลงวันที่ 24 ก.ค. 68 ให้ปิดจุดผ่านแดน โดยงดการผ่านเข้า-ออกของบุคคลและยานพาหนะทุกประเภท ตั้งแต่วันที่ 24 ก.ค. 68 เป็นต้นไป,สำนักงานตรวจคนเข้าเมือง,ข่าวปลอม,ความสงบและความมั่นคง,fake
2568-09-27 00:00:00,"ออมสินออกโครงการช่วยเหลือ กู้ 50,000 บาท คืน 1,083 บาท ยื่นผ่านบัญชี TikTok @wanis2421 รู้ให้ทันกลโกง ไม่หลงกลตกเป็นเหยื่อมิจฉาชีพ… ธนาคารออมสินขอเตือนประชาชน",ธนาคารออมสิน กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
2568-09-27 00:00:00,กินบะหมี่กึ่งสำเร็จรูป กับน้ำอัดลมและมันเทศ เสี่ยงเสียชีวิตได้ ถือเป็นเรื่องที่แปลกมาก เมื่อมีข้อมูลเตือนในประเด็นข้างต้น ด้านกรมอนามัย ไม่ได้นิ่งนอนใจ และได้เปิดเผยข้อเท็จจริงออกมาแล้วว่า การกินอาหารในลักษณะดังกล่าวนั้น ไม่ทำให้เกิดอันตรายร้ายแรงจนถึงขั้นเสียชีวิต และไม่ได้ทำให้กระเพาะอาหารระเบิดตามที่แชร์ต่อ ๆ กัน เพียงแค่อาจทำให้ท้องอืดได้,กรมอนามัย กระทรวงสาธารณสุข,ข่าวปลอม,ผลิตภัณฑ์สุขภาพ,fake
2568-09-27 00:00:00,"รฟม. เร่งแก้ไขถนนทรุด หน้า รพ. วชิรพยาบาล คืนสภาพผิวจราจรภายใน 14 วัน รฟม. และผู้รับจ้างก่อสร้างงานโยธา พร้อมรับผิดชอบ ดูแลแก้ไขปัญหาให้กลับคืนสู่สภาวะปกติโดยเร็ว และจะเยียวยาประชาชน ตลอดจนทุกภาคส่วนที่ได้รับผลกระทบจากเหตุการณ์อย่างดีที่สุด โดย รฟม. ได้ตั้งศูนย์รับเรื่องร้องเรียนและเยียวยาผู้รับผลกระทบ โดยจะเร่งประชาสัมพันธ์ และลงพื้นที่ดูแลทุกภาคส่วนที่ได้รับ
ผลกระทบทันที ในส่วนของการแก้ไขสถานการณ์ รฟม. ตั้งเป้าหมายที่จะหยุดการเคลื่อนตัวของดินให้ได้เร็วที่สุด เพื่อจำกัดพื้นที่ที่ได้รับผลกระทบไม่ให้ขยายตัวอีก โดยเมื่อวันที่ 24 กันยายน 2568 ที่ผ่านมา ผู้รับจ้างก่อสร้างงานโยธาของโครงการรถไฟฟ้าสายสีม่วงฯ ได้เร่งดำเนินการปิดจุดที่ดินและน้ำรั่วเข้าอุโมงค์รถไฟฟ้าบริเวณผนัง D-Wall สถานีด้านทิศเหนือ โดยใช้วิธีถมถุงทรายลงไปปิดรอยรั่วของอุโมงค์ประมาณ 500 ลูกบาศก์เมตร และถมหินคลุก แล้วเทคอนกรีตหนา 3-4 เมตร เพื่อป้องกันการไหลของดินเข้าไปในสถานีรถไฟฟ้าและอุโมงค์ จากนั้นจึงทำการถมทรายขึ้นมาจนถึงระดับดินเดิมแล้วคืนสภาพผิวจราจร ปัจจุบัน รฟม. จะเร่งดำเนินการแก้ไข 2 ระยะ ประกอบด้วย
ระยะที่ 1 เร่งการคืนสภาพผิวจราจรภายใน 14 วัน เพื่อลดผลกระทบด้านจราจรให้ประชาชน
ระยะที่ 2 เร่งดำเนินการซ่อมแซมโครงสร้างอาคารโดยรอบที่ได้รับความเสียหาย ซึ่งผู้รับจ้างจะรับผิดชอบดูแลแก้ไขปัญหาให้กลับคืนสู่สภาวะปกติโดยเร็ว",การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย กระทรวงคมนาคม,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
2568-09-27 00:00:00,ติดต่อ ปปง. เพื่อขอรับเงินที่ถูกหลอกลวงออนไลน์คืน ได้ทางไลน์ไอดี amlo3 หากเจอใครให้แอดไลน์ชื่อ amlo3 เพื่อติดต่อสำนักงาน ปปง. อย่าทำตามเป็นอันขาด,สำนักงานป้องกันและปราบปรามการฟอกเงิน,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-09-27 00:00:00,กรมการขนส่งทางบก รับทำใบขับขี่ออนไลน์ ผ่านเพจ มนธิรา ทำใบขับขี่ ไม่มีทางออนไลน์! เพราะ กรมการขนส่งทางบก,กรมการขนส่งทางบก กระทรวงคมนาคม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-09-28 00:00:00,"ดื่มกาแฟคั่วเข้มเสี่ยงเป็นมะเร็งไทรอยด์ และต่อมลูกหมาก ข้อมูลนี้แพร่กระจายอย่างไวในโลกโซเชียล แต่ข้อเท็จจริงจากงานวิจัย พบว่า การดื่มกาแฟในชีวิตประจำวันระดับปกติไม่ได้เป็นสาเหตุของมะเร็งต่อมลูกหมากหรือไทรอยด์ โดยที่บางงานวิจัยกลับพบว่า กาแฟอาจเป็นปัจจัยป้องกันมะเร็งต่อมลูกหมากอีกด้วย 

 และจากข้อมูลที่กล่าวว่า จะเกิดเมื่อดื่มกาแฟเกิน 230 ช็อตต่อวัน ก็ไม่น่าจะเป็นไปได้",กรมการแพทย์ กระทรวงสาธารณสุข,ข่าวปลอม,ผลิตภัณฑ์สุขภาพ,fake
2568-09-28 00:00:00,OR เปิดให้ลงทะเบียนซื้อหุ้น ผ่านเพจ โอ้อาร์ AMZN Business บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) หรือ OR ขอ,บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน,ข่าวปลอม,การเงิน-หุ้น,fake
2568-09-28 00:00:00,"ผักแพว ลดความเสี่ยงโรคหัวใจ ปรับสมดุลไขมันในเลือด ควบคุมน้ำตาลในเลือด ผักแพวมีคุณสมบัติที่น่าสนใจในการส่งเสริมสุขภาพและลดความเสี่ยงของโรคต่างๆ โดยเฉพาะอย่างยิ่งในด้านการป้องกันโรคหัวใจและการควบคุมระดับไขมันในเลือด เนื่องจากมีสารต้านอนุมูลอิสระและใยอาหารสูง นอกจากนี้ ยังมีงานวิจัยในห้องปฏิบัติการที่แสดงให้เห็นถึงศักยภาพในการควบคุมระดับน้ำตาลในเลือด อย่างไรก็ตาม จำเป็นต้องมีการศึกษาเพิ่มเติมในกลุ่มประชากรเพื่อยืนยันผลลัพธ์และความปลอดภัยในการนำไปประยุกต์ใช้ ผักแพวประกอบด้วยสารต้านอนุมูลอิสระหลากหลายชนิด อาทิ เควอซิทิน, รูติน, เคมพ์เฟอรอล, แคทิชิน และไอโซแรมเนทิน ซึ่งมีส่วนช่วยในการเสริมสร้างระบบภูมิคุ้มกัน ชะลอวัย และป้องกันโรคหัวใจ อย่างไรก็ตาม การบริโภคผักแพวควรเป็นส่วนหนึ่งของแนวทางการดูแลสุขภาพแบบองค์รวม ซึ่งควรควบคู่ไปกับการออกกำลังกายอย่างสม่ำเสมอและการควบคุมอาหารอย่างเหมาะสมเพื่อประสิทธิภาพสูงสุด",กรมอนามัย กระทรวงสาธารณสุข,ข่าวจริง,ผลิตภัณฑ์สุขภาพ,true
2568-09-28 00:00:00,ลงทะเบียนรับสิทธิ์สินเชื่อกรุงไทยใจป้ำ ได้ที่ TikTok ktb.thailand494 กรณีที่มีประเด็นถึงการชักชวนให้มาลงทะเบียนเพื่อรับสิทธิ์สินเชื่อกรุงไทยใจป้ำ ผ่านบัญชี TikTok ที่อ้างว่า เป็นบัญชีของธนาคารกรุงไทยนั้น ขอประชาชนโปรดระวัง,ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
2568-09-28 00:00:00,"ยืนปัสสาวะเสี่ยงเป็นโรคกระเพาะปัสสาวะบีบตัวไว ฟังหูไว้หู อย่าเพิ่งปักใจเชื่อ โดยความจริงของเรื่องนี้ คือ การยืนปัสสาวะไม่มีรายงานว่าเป็นสาเหตุของภาวะกระเพาะปัสสาวะบีบตัวไว เพราะสาเหตุของภาวะกระเพาะปัสสาวะบีบตัวไวคือ ความผิดปกติของเส้นประสาทที่ส่งสัญญาณไปยังกระเพาะปัสสาวะ ทำให้กล้ามเนื้อกระเพาะปัสสาวะหดตัวโดยไม่สามารถควบคุมได้ ซึ่งอาจเกิดจากภาวะทางการแพทย์ เช่น โรคเบาหวาน, การติดเชื้อทางเดินปัสสาวะ, การบาดเจ็บที่ไขสันหลัง, โรคพาร์กินสัน, โรคหลอดเลือดสมอง, ภาวะต่อมลูกหมากโต (ในผู้ชาย), หรือการเปลี่ยนแปลงของฮอร์โมนหลังหมดประจำเดือน (ในผู้หญิง) นอกจากนี้ ปัจจัยอื่น ๆ เช่น การดื่มเครื่องดื่มที่มีคาเฟอีนหรือแอลกอฮอล์มากเกินไป, อาการท้องผูก, น้ำหนักเกิน และการใช้ยาบางชนิด ก็สามารถเป็นสาเหตุหรือตัวกระตุ้นให้เกิดอาการ OAB ได้",กรมการแพทย์ กระทรวงสาธารณสุข,ข่าวปลอม,ผลิตภัณฑ์สุขภาพ,fake
2568-09-28 00:00:00,ชายแดนสระแก้วไม่ใช่พื้นที่พิพาทตาม MOU 2000 แต่เป็นเขตไทย กองทัพบกชี้แจงว่า พื้นที่ชายแดนสระแก้วไม่ใช่พื้นที่พิพาทหรือพื้นที่อ้างสิทธิตาม MOU 2000 แต่เป็นเขตแดนไทยที่ชัดเจน เมื่อเป็นเช่นนั้น จึงไม่จำเป็นต้องใช้กลไก JBC แก้ไขปัญหา ทั้งนี้ ไทยได้ปฏิบัติตามกลไก JBC และ MOU 2000 มาโดยตลอด,เพจทีมโฆษกกองทัพบก,ข่าวจริง,ความสงบและความมั่นคง,true
2568-09-28 00:00:00,ธนาคารเริ่มขนตู้ ATM กลับหลังคนถอนเงินสดออกหมดทุกบัญชี อย่าแชร์ข่าวที่ไม่มีการตรวจสอบ ตามที่มีข่าวลือว่า ธนาคารกรุงไทยขนตู้ ATM กลับหลังคนถอนเงินสดออกหมดทุกบัญชี,ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-09-29 00:00:00,ทหารไทยเริ่มปฏิบัติการยิงโจมตีทหารกัมพูชาก่อนที่ฐานทัพช่องอานม้า พื้นที่ช่องอานม้าเกิดเหตุฝ่ายกัมพูชาก่อกวนด้วยการยิงยั่วยุ ทั้งปืนกลและเครื่องยิงลูกระเบิด ฝ่ายไทย,เพจสำนักโฆษกกระทรวงกลาโหม,ข่าวปลอม,ความสงบและความมั่นคง,fake
